,Income_Category,Months_on_book,Total_Relationship_Count,Months_Inactive_12_mon,Contacts_Count_12_mon,Credit_Limit,Total_Amt_Chng_Q4_Q1,Total_Trans_Amt,Total_Trans_Ct,Total_Ct_Chng_Q4_Q1,Avg_Utilization_Ratio,F,M,College,Doctorate,Graduate,High School,Post-Graduate,Uneducated,Divorced,Married,Single,Blue,Gold,Silver
9043,0.504950495049505,0.9654654654654654,0.11411411411411411,0.1091091091091091,0.11211211211211211,0.22297297297297297,0.29979979979979976,0.9529046422879287,0.8483483483483483,0.6076076076076076,0.7857857857857857,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0
9045,0.3069306930693069,0.6966966966966966,0.11411411411411411,0.7352352352352352,0.6691691691691692,0.3931673025048562,0.24524524524524524,0.9872608702202395,0.9973306639973306,0.37237237237237236,0.8718718718718719,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
9046,0.3069306930693069,0.4984984984984985,0.11411411411411411,0.3788788788788789,0.6691691691691692,0.7345664084038602,0.5305305305305306,0.9797531325032176,0.9429429429429429,0.3003003003003003,0.3998998998998999,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
9053,0.504950495049505,0.7287287287287287,0.11411411411411411,0.1091091091091091,0.34184184184184185,0.6203013197148095,0.48448448448448445,0.987591649204748,0.9904904904904905,0.39289289289289286,0.42842842842842843,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
9054,1.0,0.13413413413413414,0.0,0.7352352352352352,0.11211211211211211,0.98891519871362,0.4664664664664665,0.9910505842372884,0.9039039039039038,0.2157157157157157,0.26426426426426425,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
9057,1.0,0.16016016016016016,0.0,0.7352352352352352,0.6691691691691692,0.9627296432336139,0.19119119119119118,0.9805268012708824,0.993993993993994,0.2935435435435435,0.34984984984984985,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
9059,0.702970297029703,0.16016016016016016,0.11411411411411411,0.7352352352352352,0.11211211211211211,0.8802010668448572,0.3053053053053053,0.9840352499312037,1.0,0.6511511511511512,0.44646801551796667,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
9060,1.0,0.9814814814814815,0.0,0.7352352352352352,0.11211211211211211,0.651062764542027,0.4774774774774775,0.9785505983610772,0.9998520710059171,0.5065065065065065,0.521861583989806,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0
9062,0.702970297029703,0.6336336336336337,0.11411411411411411,0.3788788788788789,0.11211211211211211,0.9813320362016273,0.5890890890890891,0.9999322125813449,0.986986986986987,0.26876876876876876,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
9065,0.504950495049505,0.4984984984984985,0.11411411411411411,0.1091091091091091,0.34184184184184185,0.9578308584290898,0.7427427427427428,0.9852626282603573,0.9988096863096861,0.3642708043796974,0.30930930930930933,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
9067,0.3069306930693069,0.2702702702702703,0.11411411411411411,0.1091091091091091,0.6691691691691692,0.9047373257274248,0.7382382382382382,0.9910836584889835,0.9834834834834835,0.7802802802802802,0.34984984984984985,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
9074,0.702970297029703,0.8123123123123124,0.7027027027027026,0.7352352352352352,0.34184184184184185,0.8968942680977392,0.8958958958958959,0.9370529963129136,0.4674674674674675,0.27877877877877877,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
9077,0.702970297029703,0.3633633633633634,0.0,0.1091091091091091,0.0,0.7986174699965813,0.7012012012012012,0.9911167327406785,0.995995995995996,0.4194194194194194,0.27806788511749353,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0
9079,0.3069306930693069,0.9359359359359358,0.0,0.3788788788788789,0.6691691691691692,0.8939361199317036,0.7292292292292293,0.9894974866213981,0.9988096863096861,0.5935935935935935,0.3868868868868869,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
9080,0.702970297029703,0.4984984984984985,0.0,0.1091091091091091,0.6691691691691692,0.42221418234442837,0.7012012012012012,0.9964639192218714,0.9429429429429429,0.8193193193193193,0.49149149149149146,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
9081,0.504950495049505,0.7287287287287287,0.11411411411411411,0.7352352352352352,0.34184184184184185,0.97438095425159,0.5475475475475475,0.9928539783145167,0.9988096863096861,0.3133133133133133,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
9084,0.504950495049505,0.7287287287287287,0.7027027027027026,0.3788788788788789,0.34184184184184185,0.9513863708910149,0.5060060060060061,0.9835762499370743,0.997997997997998,0.7792792792792793,0.2802802802802803,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0
9085,0.3069306930693069,0.2702702702702703,0.4974974974974975,0.7352352352352352,0.11211211211211211,0.4356425156016853,0.9289289289289289,0.9415179184787028,0.7077077077077077,0.29229229229229226,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
9086,0.504950495049505,0.3303303303303303,0.11411411411411411,0.3788788788788789,0.34184184184184185,0.9863316867901442,0.3943943943943944,0.9945913422447714,0.9904904904904905,0.8108108108108109,0.2932932932932933,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
9087,0.0,0.6966966966966966,0.11411411411411411,0.7352352352352352,0.34184184184184185,0.8865642802250593,0.914914914914915,0.9410977504114759,0.5655655655655656,0.4254254254254254,0.2902902902902903,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
9092,1.0,0.6966966966966966,0.11411411411411411,0.7352352352352352,0.11211211211211211,0.6809809809809809,0.18268268268268267,0.975450140866796,0.994994994994995,0.5030030030030029,0.6036036036036035,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
9099,0.504950495049505,0.3633633633633634,0.7027027027027026,0.7352352352352352,0.34184184184184185,0.702895985272251,0.875354107648725,0.8686186186186186,0.3973973973973974,0.39789789789789787,0.35235235235235235,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
9105,0.702970297029703,0.8828828828828829,0.11411411411411411,0.7352352352352352,0.34184184184184185,0.9680808089994595,0.28228228228228225,0.9790236669583067,0.9904904904904905,0.7627627627627628,0.3233233233233233,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
9110,0.504950495049505,0.9734734734734735,0.11411411411411411,0.7352352352352352,0.6691691691691692,0.831106981628274,0.3238238238238238,0.9691924345004619,0.995995995995996,0.35835835835835833,0.43343343343343343,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
9117,0.504950495049505,0.4984984984984985,0.0,0.7352352352352352,0.11211211211211211,0.9978395237031817,0.4084084084084084,0.9885466379242313,0.9174174174174174,0.8623168877572008,0.3283283283283283,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
9121,0.504950495049505,0.6336336336336337,1.0,0.3788788788788789,0.34184184184184185,0.5033897458190303,0.8853853853853855,0.9462232570994007,0.7687687687687688,0.43043043043043044,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
9122,0.504950495049505,0.2982982982982983,0.0,0.7352352352352352,0.6691691691691692,0.8818106892641054,0.4934934934934935,0.9850102941700217,0.9904904904904905,0.5165165165165165,0.39039039039039036,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
9129,0.3069306930693069,1.0,0.0,0.3788788788788789,0.11211211211211211,0.4550856347616289,0.927285349865995,0.9447799305275336,0.6476476476476476,0.4564564564564565,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
9130,0.3069306930693069,0.13413413413413414,0.0,0.3788788788788789,0.34184184184184185,0.8129236433212276,0.24024024024024024,0.9867583621786257,0.994994994994995,0.6254254254254255,0.5255255255255256,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
9137,0.3069306930693069,0.2122122122122122,0.11411411411411411,0.3788788788788789,0.6691691691691692,0.20007623831514373,0.5135135135135135,0.47979570531499316,0.31931931931931934,0.8680437863606177,0.970970970970971,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
9142,0.504950495049505,0.4984984984984985,0.4974974974974975,0.7352352352352352,0.6691691691691692,0.35185185185185186,0.07347646153616304,0.7057057057057057,0.3788788788788789,0.8058058058058059,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
9144,0.702970297029703,0.1126126126126126,0.0,0.3788788788788789,0.34184184184184185,0.5525234071705869,0.8358358358358359,0.9727493873754628,0.8268268268268268,0.8778778778778779,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
9149,0.3069306930693069,0.9204204204204204,0.4974974974974975,0.3788788788788789,0.34184184184184185,0.38238238238238237,0.01087132669755941,0.5745745745745746,0.24024024024024024,0.07157157157157157,0.8083083083083082,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
9152,0.3069306930693069,0.2982982982982983,1.0,0.7352352352352352,0.34184184184184185,0.9377609888016595,0.14014014014014015,0.8508508508508509,0.40740740740740744,0.11761761761761762,0.4034034034034034,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
9157,0.3069306930693069,0.7592592592592593,1.0,0.3788788788788789,0.6691691691691692,0.9347694626559049,0.44844844844844844,0.9505558085513837,0.607107107107107,0.8903903903903905,0.3013013013013013,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
9158,1.0,0.8828828828828829,0.0,0.7352352352352352,0.11211211211211211,0.8553710560388887,0.8188188188188188,0.9862585893480941,0.43093093093093093,0.8548548548548548,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0
9172,0.504950495049505,0.16016016016016016,0.11411411411411411,0.3788788788788789,0.987987987987988,0.6096196221869471,0.06454558454558454,0.4987613451274905,0.24024024024024024,0.07157157157157157,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
9194,0.3069306930693069,0.8828828828828829,0.7027027027027026,0.97997997997998,0.34184184184184185,0.5220956361972283,0.11861861861861861,0.46146146146146144,0.1966966966966967,0.06806806806806806,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
9195,1.0,0.4984984984984985,0.11411411411411411,0.7352352352352352,0.34184184184184185,0.9914789538558542,0.8698698698698699,0.974790760044876,0.482982982982983,0.6171171171171171,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0
9200,0.504950495049505,0.9034034034034034,1.0,0.1091091091091091,0.987987987987988,0.5415415415415415,0.914914914914915,0.985985985985986,0.5295295295295295,0.40490490490490494,0.55005005005005,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
9201,0.3069306930693069,0.4984984984984985,1.0,0.7352352352352352,0.6691691691691692,0.6866866866866866,0.022634017126061154,0.9510144426234317,0.21121121121121122,0.0905905905905906,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0
9209,0.702970297029703,0.6966966966966966,0.4974974974974975,0.7352352352352352,0.34184184184184185,0.5445445445445445,0.6001001001001001,0.9509148151843556,0.5860860860860861,0.8108108108108109,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
9218,0.3069306930693069,0.4984984984984985,1.0,0.7352352352352352,0.34184184184184185,0.9473240330874904,0.8508508508508509,0.9528443771211951,0.5475475475475475,0.7332332332332332,0.33933933933933935,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
9226,0.3069306930693069,0.4984984984984985,0.11411411411411411,0.7352352352352352,1.0,0.5630630630630631,0.8043043043043043,0.9527539793710946,0.7077077077077077,0.4419419419419419,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
9230,0.3069306930693069,0.042042042042042045,0.4974974974974975,0.3788788788788789,0.6691691691691692,0.6127238349460571,0.041755326755326755,0.950359003710417,0.7487487487487487,0.7672672672672672,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
9232,1.0,0.3303303303303303,0.11411411411411411,0.7352352352352352,0.6691691691691692,0.5096462008226714,0.010033220816849814,0.94688410367865,0.35235235235235235,0.2157157157157157,0.8929351211230409,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
9240,0.3069306930693069,0.2122122122122122,0.4974974974974975,0.7352352352352352,0.34184184184184185,0.4926224476163892,0.0035732310407592272,0.8623683191928317,0.2702702702702703,0.058058058058058054,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
9266,0.3069306930693069,0.4984984984984985,0.4974974974974975,0.7352352352352352,1.0,0.6072237727131774,0.87594923309209,0.9805268012708824,0.8078078078078078,0.6726726726726726,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
9268,0.3069306930693069,0.042042042042042045,0.0,0.3788788788788789,0.34184184184184185,0.5450067051453532,0.6481481481481481,0.9510884977090224,0.6281281281281281,0.964964964964965,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
9277,0.504950495049505,0.7287287287287287,0.0,0.9494494494494494,0.6691691691691692,0.7817968264007243,0.055055055055055056,0.9119119119119119,0.482982982982983,0.7922922922922924,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
9299,1.0,0.4984984984984985,0.11411411411411411,0.7352352352352352,0.34184184184184185,0.6147326726051497,0.3148148148148148,0.9511027390716359,0.45395395395395394,0.501001001001001,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
9302,0.702970297029703,0.9484484484484484,0.11411411411411411,0.9494494494494494,0.34184184184184185,0.7097097097097097,0.652152152152152,0.9897371606646993,0.5860860860860861,0.934934934934935,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
9327,0.702970297029703,0.07707707707707707,1.0,0.3788788788788789,0.34184184184184185,0.5715904179746712,0.8548548548548548,0.9984737547695164,0.7487487487487487,0.13713713713713713,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
9334,0.702970297029703,0.009009009009009009,0.11411411411411411,0.1091091091091091,0.6691691691691692,0.7837837837837838,0.01912429755279926,0.9479365992579973,0.43093093093093093,0.587087087087087,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
9356,0.3069306930693069,0.020520520520520523,0.7027027027027026,0.1091091091091091,0.11211211211211211,0.5817655571635311,0.4394394394394394,0.9560794542659394,0.5655655655655656,0.512012012012012,0.47847847847847846,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
9358,0.3069306930693069,0.8613613613613613,1.0,0.7352352352352352,0.6691691691691692,0.896580269467915,0.00798472487415379,0.9489242646446345,0.6856856856856857,0.943943943943944,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
9382,1.0,0.2702702702702703,0.4974974974974975,0.7352352352352352,0.6691691691691692,0.8939361199317036,0.8888888888888888,0.9976683589667016,0.9604604604604605,0.9008577543060299,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0
9388,0.3069306930693069,0.4984984984984985,0.4974974974974975,0.3788788788788789,0.6691691691691692,0.698744810958706,0.006596077069953135,0.9489507922578541,0.44244244244244246,0.005231738799225,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
9389,0.0,0.4984984984984985,0.11411411411411411,0.7352352352352352,0.34184184184184185,0.6572502472799209,0.7222222222222222,0.993212344395586,0.5860860860860861,0.47697697697697694,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
9408,0.504950495049505,0.007007007007007007,0.0,0.1091091091091091,0.6691691691691692,0.5641061992224783,0.9214214214214214,0.9922680050495468,0.513013013013013,0.7247247247247247,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
9415,1.0,0.16016016016016016,0.0,0.7352352352352352,0.6691691691691692,0.9374247801842124,0.8775442108775442,0.9898170520124663,0.482982982982983,0.5180180180180181,0.4034034034034034,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
9418,1.0,0.2982982982982983,0.11411411411411411,0.7352352352352352,0.6691691691691692,0.936384656339085,0.9179179179179179,0.985985985985986,0.6476476476476476,0.7842842842842843,0.40490490490490494,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
9432,1.0,0.3633633633633634,0.11411411411411411,0.7352352352352352,0.34184184184184185,0.8608762380348354,0.8270725408187642,0.975975975975976,0.607107107107107,0.6171171171171171,0.25725725725725723,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
9450,0.3069306930693069,0.8828828828828829,0.4974974974974975,0.7352352352352352,0.6691691691691692,0.8340276742407235,0.8878878878878879,0.9535727887021823,0.45395395395395394,0.8577513112396825,0.2902902902902903,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
9482,0.504950495049505,0.2702702702702703,0.0,0.3788788788788789,0.34184184184184185,0.5275275275275275,0.7267267267267267,0.9670845810910957,0.5295295295295295,0.5905905905905906,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
9485,0.702970297029703,0.4984984984984985,1.0,0.9494494494494494,0.6691691691691692,0.9449706242155053,0.7077077077077077,0.9661967784396029,0.7687687687687688,0.8963963963963963,0.3808808808808809,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0
9493,0.3069306930693069,0.6336336336336337,0.0,0.3788788788788789,0.6691691691691692,0.5385765442043184,0.7607607607607607,0.9563584565537584,0.6281281281281281,0.49199199199199195,0.4874874874874875,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
9526,1.0,0.4984984984984985,0.11411411411411411,0.7352352352352352,0.34184184184184185,0.5623315623315623,0.8453453453453453,0.9643137210399249,0.7277277277277278,0.4104104104104104,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
9530,0.702970297029703,0.8828828828828829,0.11411411411411411,0.9494494494494494,0.34184184184184185,0.5787692679122598,0.7832832832832832,0.9771745859089006,0.3788788788788789,0.8058058058058059,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
9533,1.0,0.8378378378378378,0.0,0.7352352352352352,0.6691691691691692,0.8369713262311429,0.008238107892638855,0.9422301378480314,0.35235235235235235,0.02702702702702703,0.2500888294591443,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
9545,0.3069306930693069,0.4984984984984985,0.7027027027027026,0.7352352352352352,0.11211211211211211,0.8466971945218105,0.8548548548548548,0.9909838720585461,0.3788788788788789,0.9224224224224224,0.45645645645645644,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
9551,1.0,0.6966966966966966,0.11411411411411411,0.7352352352352352,0.6691691691691692,0.9659812632762765,0.9319319319319319,0.9959829592875064,0.7882882882882882,0.7722722722722724,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
9564,0.702970297029703,0.2982982982982983,0.7027027027027026,0.7352352352352352,1.0,0.6707615258570669,0.22372372372372373,0.9703028417765435,0.5475475475475475,0.23373373373373374,0.2882882882882883,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
9599,0.504950495049505,0.16016016016016016,0.11411411411411411,0.7352352352352352,0.34184184184184185,0.5427630252794161,0.6416416416416416,0.9863948910291481,0.5860860860860861,0.6571571571571571,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
9627,0.702970297029703,0.4984984984984985,0.11411411411411411,0.7352352352352352,0.6691691691691692,0.9690038739493895,0.02469135802469137,0.9501167823676889,0.513013013013013,0.7247247247247247,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
9628,0.3069306930693069,0.4984984984984985,0.27877877877877877,0.7352352352352352,0.6691691691691692,0.953953953953954,0.2067067067067067,0.973907665282073,0.6661661661661662,0.6771771771771772,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0
9633,0.3069306930693069,0.9484484484484484,0.0,0.0,0.6691691691691692,0.5695695695695696,0.6241241241241242,0.9653717483921768,0.6281281281281281,0.49199199199199195,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
9641,0.3069306930693069,0.2982982982982983,0.27877877877877877,0.7352352352352352,0.6691691691691692,0.7631375591721877,0.7702702702702702,0.982917590446476,0.4674674674674675,0.5615615615615616,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
9661,0.3069306930693069,0.4984984984984985,0.27877877877877877,0.3788788788788789,0.6691691691691692,0.7403871839595216,0.8423423423423424,0.9845607360058228,0.6281281281281281,0.5815815815815816,0.5885885885885885,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
9668,0.702970297029703,0.6966966966966966,0.27877877877877877,0.7352352352352352,0.34184184184184185,0.9165480299349146,0.7077077077077077,0.9961228551018168,0.9174174174174174,0.7627627627627628,0.3713713713713714,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
9680,0.3069306930693069,0.13413413413413414,0.11411411411411411,0.7352352352352352,0.34184184184184185,0.5521808632107787,0.7337337337337337,0.9698665684975579,0.6661661661661662,0.7557557557557557,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
9683,0.504950495049505,0.033533533533533534,0.11411411411411411,0.3788788788788789,0.34184184184184185,0.4825364093310994,0.12812812812812813,0.9506228519587459,0.482982982982983,0.6171171171171171,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
9688,0.702970297029703,0.0935935935935936,0.0,0.3788788788788789,0.6691691691691692,0.5878615308667121,0.8423423423423424,0.9802193297120017,0.6281281281281281,0.4079079079079079,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
9693,0.702970297029703,0.07707707707707707,0.27877877877877877,0.3788788788788789,0.6691691691691692,0.5708608343857202,0.7137137137137137,0.9927441083273348,0.4974974974974975,0.48098098098098097,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
9694,0.3069306930693069,0.24224224224224222,0.27877877877877877,0.7352352352352352,0.6691691691691692,0.5592411896136825,0.8938938938938938,0.9881880497371507,0.8483483483483483,0.8988988988988988,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
9698,0.3069306930693069,0.6656656656656657,0.11411411411411411,0.7352352352352352,0.11211211211211211,0.6347482540011276,0.8998998998998999,0.9959971998996914,0.8868868868868869,0.15765765765765766,0.5535535535535535,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
9700,1.0,0.4984984984984985,0.27877877877877877,0.7352352352352352,0.34184184184184185,0.9096653305762572,0.04454454454454454,0.9508931882787549,0.3973973973973974,0.17517517517517517,0.4079079079079079,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
